Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,RIC
2025-12-11 00:00:00,12.703125,TYWM C 99.75 12/17/2025 C 99.75,2025-12-17 00:00:00,0.036223,112.453125,99.75,C,0.361818584,0.994842723,0.001927009,0.002554102,-0.003224909,0.016301925,1000.0000,CBoT 10y Wednesday Call Options C 99.75 Dec-2025,TYWM C 99.75 12/17/2025,USD,0,-0.000942997,-0.000121407,0.002942013,-0.001435446,0.000450599,0.000354471,3.60141E-05,WY3W9975L25
2025-12-10 00:00:00,12.46875,TYWM C 99.75 12/17/2025 C 99.75,2025-12-17 00:00:00,0.03625,112.21875,99.75,C,0.334816084,0.994126257,0.002326011,0.002867052,-0.003261908,0.019003724,1000.0000,CBoT 10y Wednesday Call Options C 99.75 Dec-2025,TYWM C 99.75 12/17/2025,USD,0,-0.001121489,-0.000148514,0.00278082,-0.001585059,0.000523926,0.000446768,4.60614E-05,WY3W9975L25
2025-12-09 00:00:00,12.34375,TYWM C 99.75 12/17/2025 C 99.75,2025-12-17 00:00:00,0.036278,112.09375,99.75,C,0.314969756,0.993429922,0.002736787,0.003144331,-0.003280753,0.021701594,1000.0000,CBoT 10y Wednesday Call Options C 99.75 Dec-2025,TYWM C 99.75 12/17/2025,USD,0,-0.001293385,-0.000174136,0.002644846,-0.001702843,0.000588544,0.000542029,5.60853E-05,WY3W9975L25
2025-12-17 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.03607,112.4375,99.75,P,,,,,,,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,,,,,,,,WY3W9975X25
2025-12-16 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.036157,112.515625,99.75,P,0.736461454,-0.000835227,0.000168399,0.000657928,-0.00099999,-2.60206E-06,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000120301,-1.26542E-05,0.004429765,-0.000536485,8.80439E-05,2.227E-05,2.04385E-06,WY3W9975X25
2025-12-15 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.036259,112.28125,99.75,P,0.512510449,-0.000849532,0.000241908,0.000680452,-0.000996961,-5.28142E-06,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000175341,-2.64033E-05,0.002246512,-0.000562882,0.000130138,4.57352E-05,6.00537E-06,WY3W9975X25
2025-12-12 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.03623,112.171875,99.75,P,0.321706512,-0.000856347,0.000387359,0.000691314,-0.00077894,-1.32958E-05,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000281194,-6.73328E-05,0.000904534,-0.000575746,0.000210083,0.000115767,2.41655E-05,WY3W9975X25
2025-12-11 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.036223,112.453125,99.75,P,0.299402489,-0.000838938,0.000418144,0.000663732,-0.000703472,-1.56729E-05,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000296987,-7.67581E-05,0.000740906,-0.00054324,0.000218145,0.000134531,3.0332E-05,WY3W9975X25
2025-12-10 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.03625,112.21875,99.75,P,0.272780719,-0.000853373,0.000458912,0.000686561,-0.000636926,-1.85582E-05,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000330653,-9.34446E-05,0.000644171,-0.000570099,0.000246321,0.000161187,3.97146E-05,WY3W9975X25
2025-12-09 00:00:00,0.001,TYWM P 99.75 12/17/2025 P 99.75,2025-12-17 00:00:00,0.036278,112.09375,99.75,P,0.252956921,-0.000861272,0.000495342,0.000699216,-0.000580592,-2.13804E-05,1000.0000,CBoT 10y Wednesday Call Options P 99.75 Dec-2025,TYWM P 99.75 12/17/2025,USD,0,-0.000359318,-0.000109278,0.00056799,-0.000585161,0.000269724,0.000186883,4.95361E-05,WY3W9975X25
2025-12-17 00:00:00,12.515625,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.03607,112.4375,100,C,,,,,,,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,,,,,,,,WY3W100L25
2025-12-16 00:00:00,12.515625,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.036157,112.515625,100,C,0.735173749,0.998878747,0.000202706,0.000793492,-4.51531E-06,0.00273627,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.000142306,-1.4281E-05,0.005329924,-0.000635867,0.000101894,2.58439E-05,2.2464E-06,WY3W100L25
2025-12-15 00:00:00,12.28125,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.036259,112.28125,100,C,0.54270453,0.99795689,0.0004908,0.00130589,-0.001204758,0.005466882,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.000310784,-3.6077E-05,0.004315738,-0.000943848,0.000197606,7.50005E-05,7.34348E-06,WY3W100L25
2025-12-12 00:00:00,12.171875,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.03623,112.171875,100,C,0.372448504,0.995560784,0.001540475,0.00239177,-0.002925299,0.013630417,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.000820551,-0.000108521,0.00315495,-0.001457684,0.000428059,0.000286205,3.02936E-05,WY3W100L25
2025-12-11 00:00:00,12.453125,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.036223,112.453125,100,C,0.354261723,0.994836391,0.001929655,0.002611816,-0.003161461,0.016342904,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.000964492,-0.000126836,0.002946083,-0.00149892,0.000470616,0.000362485,3.76148E-05,WY3W100L25
2025-12-10 00:00:00,12.21875,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.03625,112.21875,100,C,0.327699324,0.994119043,0.002329231,0.002932948,-0.003196528,0.019051514,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.001147493,-0.000155274,0.00278468,-0.001656391,0.000547615,0.000457042,4.81451E-05,WY3W100L25
2025-12-09 00:00:00,12.09375,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.036278,112.09375,100,C,0.308210874,0.993421852,0.002740595,0.003217268,-0.003214331,0.02175619,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.001323659,-0.00018214,0.002648526,-0.001780206,0.00061541,0.000554608,5.86469E-05,WY3W100L25
2025-12-08 00:00:00,12.25,TYWM C 100 12/17/2025 C 100,2025-12-17 00:00:00,0.03633,112.25,100,C,0.298205694,0.992744939,0.00316635,0.003405604,-0.003281713,0.024456723,1000.0000,CBoT 10y Wednesday Call Options C 100 Dec-2025,TYWM C 100 12/17/2025,USD,0,-0.001467321,-0.000200281,0.00252972,-0.001811816,0.000652438,0.000644314,6.67452E-05,WY3W100L25
2025-12-17 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.03607,112.4375,100,P,,,,,,,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,,,,,,,,WY3W100X25
2025-12-16 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.036157,112.515625,100,P,0.722306473,-0.000850643,0.000171267,0.000682204,-0.00099999,-2.64958E-06,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000124554,-1.33051E-05,0.004498226,-0.000566214,9.27508E-05,2.3018E-05,2.14399E-06,WY3W100X25
2025-12-15 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.036259,112.28125,100,P,0.502489083,-0.000865485,0.000246115,0.000706,-0.000996912,-5.37957E-06,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000181647,-2.77848E-05,0.002281805,-0.000594627,0.000137217,4.72978E-05,6.30458E-06,WY3W100X25
2025-12-12 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.03623,112.171875,100,P,0.315364642,-0.00087256,0.00039423,0.000717484,-0.000778035,-1.35449E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.00029139,-7.08842E-05,0.000918855,-0.000608488,0.000221605,0.000119754,2.53791E-05,WY3W100X25
2025-12-11 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.036223,112.453125,100,P,0.293621678,-0.000854493,0.000425432,0.000688335,-0.000702522,-1.59605E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000307535,-8.07238E-05,0.000752406,-0.000573483,0.00022986,0.000139071,3.18247E-05,WY3W100X25
2025-12-10 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.03625,112.21875,100,P,0.26742212,-0.000869473,0.000467084,0.000712459,-0.000635939,-1.89048E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000342601,-9.83561E-05,0.000654336,-0.000602404,0.000259783,0.000166719,4.17023E-05,WY3W100X25
2025-12-09 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.036278,112.09375,100,P,0.247941038,-0.000877674,0.000504281,0.000725843,-0.000579604,-2.17835E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000372424,-0.000115075,0.000577033,-0.000618638,0.000284604,0.000193357,5.20382E-05,WY3W100X25
2025-12-08 00:00:00,0.001,TYWM P 100 12/17/2025 P 100,2025-12-17 00:00:00,0.03633,112.25,100,P,0.236368632,-0.000867418,0.000530817,0.000709125,-0.000532631,-2.42567E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Dec-2025,TYWM P 100 12/17/2025,USD,0,-0.000386832,-0.000125704,0.000507885,-0.000598376,0.000292743,0.000213551,6.04675E-05,WY3W100X25
2025-12-17 00:00:00,12.265625,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.03607,112.4375,100.25,C,,,,,,,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,,,,,,,,WY3W10025L25
2025-12-16 00:00:00,12.265625,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.036157,112.515625,100.25,C,0.719605304,0.998877373,0.000202972,0.000811658,-4.425E-06,0.002743115,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.000145584,-1.49267E-05,0.005337086,-0.00066441,0.000106482,2.64358E-05,2.34758E-06,WY3W10025L25
2025-12-15 00:00:00,12.03125,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.036259,112.28125,100.25,C,0.531004914,0.997954386,0.00049146,0.001336309,-0.001180234,0.005480565,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.000318073,-3.77388E-05,0.004321592,-0.00098697,0.000206666,7.67481E-05,7.68027E-06,WY3W10025L25
2025-12-12 00:00:00,11.921875,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.03623,112.171875,100.25,C,0.364350953,0.995555343,0.001542606,0.002447948,-0.00286523,0.01366458,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.000839979,-0.00011357,0.003159291,-0.001524812,0.000447855,0.000292931,3.16951E-05,WY3W10025L25
2025-12-11 00:00:00,12.203125,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.036223,112.453125,100.25,C,0.346723813,0.994830064,0.001932316,0.002671896,-0.003098013,0.016383883,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.000986868,-0.000132613,0.00295015,-0.001566452,0.000491914,0.000370827,3.93179E-05,WY3W10025L25
2025-12-10 00:00:00,11.96875,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.03625,112.21875,100.25,C,0.320600412,0.994111835,0.002332471,0.003001598,-0.003131147,0.019099304,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.001174586,-0.000162477,0.002788535,-0.001732371,0.000572849,0.000467744,5.03647E-05,WY3W10025L25
2025-12-09 00:00:00,11.84375,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.036278,112.09375,100.25,C,0.301468947,0.993413788,0.002744427,0.003293287,-0.003147908,0.021810786,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.001355213,-0.000190674,0.002652203,-0.00186266,0.000644048,0.000567719,6.13774E-05,WY3W10025L25
2025-12-08 00:00:00,12,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.03633,112.25,100.25,C,0.291761195,0.992736048,0.003170765,0.003485135,-0.003214765,0.024518121,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.001501904,-0.000209555,0.00253324,-0.001894704,0.000682432,0.000659369,6.98154E-05,WY3W10025L25
2025-12-05 00:00:00,12.265625,TYWM C 100.25 12/17/2025 C 100.25,2025-12-17 00:00:00,0.036445,112.515625,100.25,C,0.26709199,0.990783308,0.004496566,0.00403057,-0.003278596,0.032617952,1000.0000,CBoT 10y Wednesday Call Options C 100.25 Dec-2025,TYWM C 100.25 12/17/2025,USD,0,-0.001939916,-0.000265788,0.002257829,-0.00200376,0.00079462,0.000952851,9.55928E-05,WY3W10025L25
2025-12-17 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.03607,112.4375,100.25,P,,,,,,,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,,,,,,,,WY3W10025X25
2025-12-16 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.036157,112.515625,100.25,P,0.708168621,-0.000866633,0.000174237,0.000707843,-0.00099999,-2.69887E-06,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000129038,-1.40018E-05,0.004568957,-0.00059818,9.7801E-05,2.38052E-05,2.25091E-06,WY3W10025X25
2025-12-15 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.036259,112.28125,100.25,P,0.492479546,-0.000882043,0.000250476,0.000733011,-0.000996861,-5.48144E-06,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000188303,-2.92654E-05,0.002318291,-0.000628805,0.000144822,4.89437E-05,6.62445E-06,WY3W10025X25
2025-12-12 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.03623,112.171875,100.25,P,0.30903017,-0.000889392,0.000401357,0.000745166,-0.000777108,-1.38036E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000302156,-7.4693E-05,0.000933664,-0.000643762,0.000233991,0.000123956,2.66772E-05,WY3W10025X25
2025-12-11 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.036223,112.453125,100.25,P,0.287847816,-0.00087063,0.000432988,0.000714326,-0.000701551,-1.62588E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000318658,-8.49708E-05,0.000764289,-0.000606013,0.000242435,0.000143848,3.3419E-05,WY3W10025X25
2025-12-10 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.03625,112.21875,100.25,P,0.262069803,-0.000886186,0.000475563,0.000739848,-0.000634928,-1.92645E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000355214,-0.000103622,0.000664846,-0.000637197,0.00027425,0.000172548,4.38279E-05,WY3W10025X25
2025-12-09 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.036278,112.09375,100.25,P,0.242930953,-0.000894708,0.000513561,0.000754018,-0.000578594,-2.2202E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000386266,-0.000121295,0.000586386,-0.00065472,0.000300608,0.000200181,5.47155E-05,WY3W10025X25
2025-12-08 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.03633,112.25,100.25,P,0.231649063,-0.000884052,0.000540502,0.00073632,-0.00053166,-2.47172E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000401039,-0.000132419,0.000516024,-0.000632852,0.000309007,0.000220999,6.35424E-05,WY3W10025X25
2025-12-05 00:00:00,0.001,TYWM P 100.25 12/17/2025 P 100.25,2025-12-17 00:00:00,0.036445,112.515625,100.25,P,0.204448924,-0.000866496,0.000617685,0.000707614,-0.000425839,-3.23859E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.25 Dec-2025,TYWM P 100.25 12/17/2025,USD,0,-0.000446817,-0.0001679,0.000380544,-0.00059788,0.000338586,0.000285519,9.34892E-05,WY3W10025X25
2025-12-17 00:00:00,12.015625,TYWM C 100.5 12/17/2025 C 100.5,2025-12-17 00:00:00,0.03607,112.4375,100.5,C,,,,,,,1000.0000,CBoT 10y Wednesday Call Options C 100.5 Dec-2025,TYWM C 100.5 12/17/2025,USD,0,,,,,,,,WY3W1005L25
2025-12-16 00:00:00,12.015625,TYWM C 100.5 12/17/2025 C 100.5,2025-12-17 00:00:00,0.036157,112.515625,100.5,C,0.704075745,0.998876001,0.000203239,0.000830581,-4.3345E-06,0.00274996,1000.0000,CBoT 10y Wednesday Call Options C 100.5 Dec-2025,TYWM C 100.5 12/17/2025,USD,0,-0.000148998,-1.56144E-05,0.005344241,-0.000694806,0.000111369,2.70523E-05,2.45534E-06,WY3W1005L25
2025-12-15 00:00:00,11.78125,TYWM C 100.5 12/17/2025 C 100.5,2025-12-17 00:00:00,0.036259,112.28125,100.5,C,0.519334538,0.997951884,0.000492123,0.001368021,-0.00115571,0.005494249,1000.0000,CBoT 10y Wednesday Call Options C 100.5 Dec-2025,TYWM C 100.5 12/17/2025,USD,0,-0.000325671,-3.95109E-05,0.00432744,-0.001032946,0.000216327,7.857E-05,8.03938E-06,WY3W1005L25
2025-12-12 00:00:00,11.671875,TYWM C 100.5 12/17/2025 C 100.5,2025-12-17 00:00:00,0.03623,112.171875,100.5,C,0.356273651,0.995549906,0.00154475,0.002506534,-0.00280516,0.013698743,1000.0000,CBoT 10y Wednesday Call Options C 100.5 Dec-2025,TYWM C 100.5 12/17/2025,USD,0,-0.000860241,-0.000118957,0.003163629,-0.001596423,0.000468975,0.000299944,3.31904E-05,WY3W1005L25
