Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,Validation_Status
2025-10-01 00:00:00,0.001,TYZ25 P 103,2025-10-03 00:00:00,0.038625,112.84375,103,P,0.40321927,-0.001059526,0.000298373,0.00105413,-0.000996318,-6.60602E-06,1000.0000,CBoT 10y Friday Call Options P 103 Oct-2025,TYZ25,USD,0,-0.000267951,-4.87868E-05,0.002700963,-0.001085272,0.000246368,6.87794E-05,1.08337E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 103.5,2025-10-03 00:00:00,0.038543,112.921875,103.5,P,0.546304489,-0.001102319,0.000218318,0.001140205,-0.00099999,-3.43765E-06,1000.0000,CBoT 10y Friday Call Options P 103.5 Oct-2025,TYZ25,USD,0,-0.000204372,-2.72109E-05,0.00558235,-0.001220611,0.000195218,3.69776E-05,4.2528E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 103.5,2025-10-03 00:00:00,0.038625,112.84375,103.5,P,0.383498873,-0.001110564,0.000311676,0.001157181,-0.000996163,-6.92158E-06,1000.0000,CBoT 10y Friday Call Options P 103.5 Oct-2025,TYZ25,USD,0,-0.000292927,-5.54587E-05,0.002808312,-0.001246895,0.00028159,7.48462E-05,1.22368E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 104,2025-10-03 00:00:00,0.038543,112.921875,104,P,0.518465172,-0.001157722,0.000228413,0.001256638,-0.00099999,-3.60904E-06,1000.0000,CBoT 10y Friday Call Options P 104 Oct-2025,TYZ25,USD,0,-0.000224257,-3.1096E-05,0.005813347,-0.001410675,0.000224379,4.03804E-05,4.82734E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 104,2025-10-03 00:00:00,0.038625,112.84375,104,P,0.36380177,-0.001166839,0.000326297,0.001276339,-0.000995993,-7.26953E-06,1000.0000,CBoT 10y Friday Call Options P 104 Oct-2025,TYZ25,USD,0,-0.000321664,-6.34427E-05,0.002925422,-0.001442719,0.000324009,8.17901E-05,1.39034E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 104.5,2025-10-03 00:00:00,0.038543,112.921875,104.5,P,0.490652444,-0.001219092,0.000239549,0.00139217,-0.00099999,-3.79889E-06,1000.0000,CBoT 10y Friday Call Options P 104.5 Oct-2025,TYZ25,USD,0,-0.000247283,-3.57825E-05,0.006066367,-0.001642973,0.000259794,4.42991E-05,5.51498E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 104.5,2025-10-03 00:00:00,0.038625,112.84375,104.5,P,0.344122694,-0.001229229,0.000342451,0.001415225,-0.000995805,-7.65529E-06,1000.0000,CBoT 10y Friday Call Options P 104.5 Oct-2025,TYZ25,USD,0,-0.000354981,-7.30885E-05,0.003053798,-0.001682465,0.000375609,8.97961E-05,1.5901E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 105,2025-10-03 00:00:00,0.038543,112.921875,105,P,0.462858175,-0.001287482,0.000251905,0.001551325,-0.00099999,-4.01046E-06,1000.0000,CBoT 10y Friday Call Options P 105 Oct-2025,TYZ25,USD,0,-0.000274171,-4.14952E-05,0.00634498,-0.001930159,0.00030328,4.88483E-05,6.34621E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 105,2025-10-03 00:00:00,0.038625,112.84375,105,P,0.32445579,-0.001298826,0.000360409,0.001578557,-0.000995595,-8.08561E-06,1000.0000,CBoT 10y Friday Call Options P 105 Oct-2025,TYZ25,USD,0,-0.000393942,-8.48674E-05,0.003195284,-0.001979428,0.000439087,9.91028E-05,1.83198E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 105.5,2025-10-03 00:00:00,0.038543,112.921875,105.5,P,0.435073233,-0.001364214,0.000265704,0.001740074,-0.00099999,-4.24784E-06,1000.0000,CBoT 10y Friday Call Options P 105.5 Oct-2025,TYZ25,USD,0,-0.000305868,-4.85417E-05,0.006653604,-0.002289809,0.000357341,5.41773E-05,7.36224E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 105.5,2025-10-03 00:00:00,0.038625,112.84375,105.5,P,0.30479448,-0.001377002,0.000380508,0.001772581,-0.000995361,-8.56896E-06,1000.0000,CBoT 10y Friday Call Options P 105.5 Oct-2025,TYZ25,USD,0,-0.000439944,-9.9425E-05,0.003352165,-0.002352127,0.000518164,0.000110022,2.12818E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 106,2025-10-03 00:00:00,0.038543,112.921875,106,P,0.407287296,-0.001450971,0.00028123,0.001966438,-0.00099999,-4.51623E-06,1000.0000,CBoT 10y Friday Call Options P 106 Oct-2025,TYZ25,USD,0,-0.000343636,-5.735E-05,0.006997779,-0.002746838,0.000425498,6.04843E-05,8.6199E-06,
2025-10-01 00:00:00,0.001,TYZ25 P 106,2025-10-03 00:00:00,0.038625,112.84375,106,P,0.285131306,-0.001465506,0.00040318,0.002005712,-0.000995097,-9.11618E-06,1000.0000,CBoT 10y Friday Call Options P 106 Oct-2025,TYZ25,USD,0,-0.000494856,-0.000117663,0.003527317,-0.002826907,0.000618095,0.000122966,2.49561E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 106.5,2025-10-03 00:00:00,0.038543,112.921875,106.5,P,0.379488554,-0.001549933,0.00029885,0.002241412,-0.00099999,-4.82236E-06,1000.0000,CBoT 10y Friday Call Options P 106.5 Oct-2025,TYZ25,USD,0,-0.000389194,-6.85298E-05,0.007384563,-0.003337401,0.000512811,6.80365E-05,1.01992E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 106.5,2025-10-03 00:00:00,0.038625,112.84375,106.5,P,0.265457724,-0.001566611,0.000428982,0.00228952,-0.000994797,-9.7413E-06,1000.0000,CBoT 10y Friday Call Options P 106.5 Oct-2025,TYZ25,USD,0,-0.00056123,-0.000140872,0.003724408,-0.003442148,0.000746461,0.000138498,2.95811E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 107,2025-10-03 00:00:00,0.038543,112.921875,107,P,0.351663308,-0.001663968,0.000319044,0.002580411,-0.00099999,-5.17513E-06,1000.0000,CBoT 10y Friday Call Options P 107 Oct-2025,TYZ25,USD,0,-0.00044493,-8.29712E-05,0.007823094,-0.004115386,0.000626752,7.72026E-05,1.22153E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 107,2025-10-03 00:00:00,0.038625,112.84375,107,P,0.245763796,-0.001683319,0.000458654,0.002640293,-0.000994452,-1.04629E-05,1000.0000,CBoT 10y Friday Call Options P 107 Oct-2025,TYZ25,USD,0,-0.00064263,-0.000170942,0.003948204,-0.004255315,0.000914504,0.000157391,3.55021E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 107.5,2025-10-03 00:00:00,0.038543,112.921875,107.5,P,0.323795458,-0.001796946,0.000342457,0.003005621,-0.00099999,-5.58648E-06,1000.0000,CBoT 10y Friday Call Options P 107.5 Oct-2025,TYZ25,USD,0,-0.000514253,-0.000102012,0.008325453,-0.005163644,0.000778682,8.85039E-05,1.4839E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 107.5,2025-10-03 00:00:00,0.038625,112.84375,107.5,P,0.226037824,-0.001819691,0.000493194,0.003081578,-0.000994052,-1.1306E-05,1000.0000,CBoT 10y Friday Call Options P 107.5 Oct-2025,TYZ25,USD,0,-0.000744162,-0.000210726,0.004205027,-0.005355229,0.001139405,0.000180749,4.32327E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 108,2025-10-03 00:00:00,0.038543,112.921875,108,P,0.295865762,-0.00195421,0.000369975,0.003549986,-0.00099999,-6.07296E-06,1000.0000,CBoT 10y Friday Call Options P 108 Oct-2025,TYZ25,USD,0,-0.000602178,-0.00012773,0.008907983,-0.006614271,0.000986502,0.0001027,1.83314E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 108,2025-10-03 00:00:00,0.038625,112.84375,108,P,0.206265784,-0.001981362,0.000533989,0.003648527,-0.00099358,-1.23056E-05,1000.0000,CBoT 10y Friday Call Options P 108 Oct-2025,TYZ25,USD,0,-0.000873373,-0.000264689,0.004503463,-0.006884391,0.001448399,0.000210183,5.35635E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 108.5,2025-10-03 00:00:00,0.038543,112.921875,108.5,P,0.267850784,-0.002143372,0.00040286,0.004264247,-0.00099999,-6.65809E-06,1000.0000,CBoT 10y Friday Call Options P 108.5 Oct-2025,TYZ25,USD,0,-0.000716343,-0.00016349,0.009593422,-0.008687198,0.001279611,0.000120934,2.31077E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 108.5,2025-10-03 00:00:00,0.038625,112.84375,108.5,P,0.186430542,-0.002176402,0.000583028,0.004395628,-0.000993015,-1.35115E-05,1000.0000,CBoT 10y Friday Call Options P 108.5 Oct-2025,TYZ25,USD,0,-0.001041835,-0.000340104,0.004855517,-0.009081851,0.001886546,0.000248139,6.77586E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 109,2025-10-03 00:00:00,0.038543,112.921875,109,P,0.239721324,-0.002375675,0.000442963,0.005230125,-0.00099999,-7.37665E-06,1000.0000,CBoT 10y Friday Call Options P 109 Oct-2025,TYZ25,USD,0,-0.000868903,-0.000215006,0.010414478,-0.011768301,0.001708815,0.000145003,2.98584E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 109,2025-10-03 00:00:00,0.038625,112.84375,109,P,0.16651065,-0.002416806,0.000643276,0.005411323,-0.000992323,-1.49977E-05,1000.0000,CBoT 10y Friday Call Options P 109 Oct-2025,TYZ25,USD,0,-0.001268102,-0.000449427,0.005278556,-0.012370901,0.002532401,0.000298485,8.79383E-05,
2025-10-02 00:00:00,0.001,TYZ25 P 109.5,2025-10-03 00:00:00,0.038543,112.921875,109.5,P,0.211439943,-0.002668494,0.000493138,0.006586667,-0.00099999,-8.28236E-06,1000.0000,CBoT 10y Friday Call Options P 109.5 Oct-2025,TYZ25,USD,0,-0.001080256,-0.00029258,0.011420178,-0.016579941,0.002367561,0.000177882,3.97987E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 109.5,2025-10-03 00:00:00,0.038625,112.84375,109.5,P,0.146478498,-0.00272126,0.000719376,0.006847583,-0.000991456,-1.68799E-05,1000.0000,CBoT 10y Friday Call Options P 109.5 Oct-2025,TYZ25,USD,0,-0.001583604,-0.000615365,0.005798809,-0.017553165,0.003532078,0.00036768,0.000117871,
2025-10-03 00:00:00,0.007,TYZ25 P 110,2025-10-03 00:00:00,0.038679,112.671875,110,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 110 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,0.001,TYZ25 P 110,2025-10-03 00:00:00,0.038543,112.921875,110,P,0.182956966,-0.003050262,0.00055804,0.008587595,-0.00099999,-9.46312E-06,1000.0000,CBoT 10y Friday Call Options P 110 Oct-2025,TYZ25,USD,0,-0.001387023,-0.000416252,0.012687958,-0.024590586,0.003441924,0.00022482,5.52244E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 110,2025-10-03 00:00:00,0.038625,112.84375,110,P,0.126297208,-0.003120662,0.000819056,0.008985246,-0.000990331,-1.9349E-05,1000.0000,CBoT 10y Friday Call Options P 110 Oct-2025,TYZ25,USD,0,-0.002045468,-0.000882683,0.006458093,-0.026282793,0.005180732,0.000467266,0.000164769,
2025-10-02 00:00:00,0.001,TYZ25 P 110.5,2025-10-03 00:00:00,0.038543,112.921875,110.5,P,0.154203432,-0.003571135,0.000645861,0.011740451,-0.00099999,-1.1074E-05,1000.0000,CBoT 10y Friday Call Options P 110.5 Oct-2025,TYZ25,USD,0,-0.001861065,-0.000629057,0.01434875,-0.039127956,0.005343161,0.000295917,8.08903E-05,
2025-10-01 00:00:00,0.001,TYZ25 P 110.5,2025-10-03 00:00:00,0.038625,112.84375,110.5,P,0.105915146,-0.003670285,0.000956294,0.012395758,-0.000988803,-2.27466E-05,1000.0000,CBoT 10y Friday Call Options P 110.5 Oct-2025,TYZ25,USD,0,-0.002767647,-0.001349305,0.007328004,-0.04238477,0.008143457,0.000619796,0.000243821,
2025-10-02 00:00:00,0.001,TYZ25 P 111,2025-10-03 00:00:00,0.038543,112.921875,111,P,0.125077498,-0.004329239,0.000772614,0.017197859,-0.00099999,-1.34181E-05,1000.0000,CBoT 10y Friday Call Options P 111 Oct-2025,TYZ25,USD,0,-0.00266171,-0.00103689,0.016645542,-0.068957365,0.009120978,0.00041302,0.000127956,
2025-10-01 00:00:00,0.001,TYZ25 P 111,2025-10-03 00:00:00,0.038625,112.84375,111,P,0.085255182,-0.004480421,0.00115942,0.018408928,-0.00098659,-2.77539E-05,1000.0000,CBoT 10y Friday Call Options P 111 Oct-2025,TYZ25,USD,0,-0.004008804,-0.002262555,0.008543809,-0.076230605,0.014165525,0.000875171,0.000391538,
2025-10-02 00:00:00,0.001,TYZ25 P 111.5,2025-10-03 00:00:00,0.038543,112.921875,111.5,P,0.09541474,-0.005548185,0.000974821,0.028119851,-0.00099999,-1.71862E-05,1000.0000,CBoT 10y Friday Call Options P 111.5 Oct-2025,TYZ25,USD,0,-0.004212283,-0.001958212,0.02009511,-0.142978832,0.018093489,0.000632324,0.000227815,
2025-10-01 00:00:00,0.001,TYZ25 P 111.5,2025-10-03 00:00:00,0.038625,112.84375,111.5,P,0.064190533,-0.005810279,0.001496575,0.030812475,-0.000983037,-3.59718E-05,1000.0000,CBoT 10y Friday Call Options P 111.5 Oct-2025,TYZ25,USD,0,-0.006481796,-0.004396909,0.010401133,-0.163616921,0.029008459,0.001366314,0.000714384,
2025-10-02 00:00:00,0.001,TYZ25 P 112,2025-10-03 00:00:00,0.038543,112.921875,112,P,0.06490856,-0.00788402,0.001359958,0.056382963,-0.00099999,-2.4402E-05,1000.0000,CBoT 10y Friday Call Options P 112 Oct-2025,TYZ25,USD,0,-0.008032885,-0.004727617,0.026069318,-0.400586123,0.047280933,0.001146373,0.000498313,
2025-10-01 00:00:00,0.001,TYZ25 P 112,2025-10-03 00:00:00,0.038625,112.84375,112,P,0.042477316,-0.008464142,0.002186,0.064884376,-0.000976185,-5.23626E-05,1000.0000,CBoT 10y Friday Call Options P 112 Oct-2025,TYZ25,USD,0,-0.012924197,-0.011245814,0.013723735,-0.492724265,0.080943966,0.002578546,0.001637446,
2025-10-03 00:00:00,0.007,TYZ25 P 112.5,2025-10-03 00:00:00,0.038679,112.671875,112.5,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 112.5 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,0.015625,TYZ25 P 112.5,2025-10-03 00:00:00,0.038543,112.921875,112.5,P,0.055839555,-0.099929713,0.010244086,0.531344688,-0.015624993,-0.000309489,1000.0000,CBoT 10y Friday Call Options P 112.5 Oct-2025,TYZ25,USD,0,-0.04017104,0.002606254,0.112146101,-2.330650242,0.068765931,0.003044127,-0.000741413,
2025-10-01 00:00:00,0.03125,TYZ25 P 112.5,2025-10-03 00:00:00,0.038625,112.84375,112.5,P,0.042492683,-0.16564357,0.020409896,0.700979049,-0.02147405,-0.0010258,1000.0000,CBoT 10y Friday Call Options P 112.5 Oct-2025,TYZ25,USD,0,-0.056701233,0.014177314,0.060217163,-2.165070792,-0.011023815,0.004601368,-0.00222986,
2025-10-03 00:00:00,0.328125,TYZ25 P 113,2025-10-03 00:00:00,0.038679,112.671875,113,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 113 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,0.15625,TYZ25 P 113,2025-10-03 00:00:00,0.038543,112.921875,113,P,0.047876043,-0.608154043,0.022665856,1.357320244,-0.07812502,-0.001885818,1000.0000,CBoT 10y Friday Call Options P 113 Oct-2025,TYZ25,USD,0,0.022244006,-0.008896449,-0.053311972,1.488216675,-0.295785698,0.000361209,-0.0002206,
2025-10-01 00:00:00,0.25,TYZ25 P 113,2025-10-03 00:00:00,0.038625,112.84375,113,P,0.047959867,-0.650833281,0.030800675,0.923394859,-0.042050814,-0.004038,1000.0000,CBoT 10y Friday Call Options P 113 Oct-2025,TYZ25,USD,0,0.030201024,-0.011580603,-0.036279801,1.009190655,-0.184267597,0.00097877,-0.000581259,
2025-10-03 00:00:00,0.828125,TYZ25 P 113.5,2025-10-03 00:00:00,0.038679,112.671875,113.5,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 113.5 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,0.578125,TYZ25 P 113.5,2025-10-03 00:00:00,0.038543,112.921875,113.5,P,0.032005177,-0.998735244,0.000426294,0.02033153,-2.12894E-07,-0.003105691,1000.0000,CBoT 10y Friday Call Options P 113.5 Oct-2025,TYZ25,USD,0,0.003657173,0.00833335,-0.005957887,0.369148702,0.059369629,0.000658746,0.001295103,
2025-10-01 00:00:00,0.671875,TYZ25 P 113.5,2025-10-03 00:00:00,0.038625,112.84375,113.5,P,0.054798124,-0.923072792,0.011902782,0.314572357,-0.013094638,-0.005744439,1000.0000,CBoT 10y Friday Call Options P 113.5 Oct-2025,TYZ25,USD,0,0.037615124,0.000318694,-0.051628638,1.107005692,0.067599956,0.004485282,-0.000782834,
2025-10-03 00:00:00,1.328125,TYZ25 P 114,2025-10-03 00:00:00,0.038679,112.671875,114,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 114 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,1.078125,TYZ25 P 114,2025-10-03 00:00:00,0.038543,112.921875,114,P,0.05955453,-0.99873627,0.000288347,0.010936067,-4.05552E-07,-0.003119382,1000.0000,CBoT 10y Friday Call Options P 114 Oct-2025,TYZ25,USD,0,0.001970296,0.002412858,-0.005972466,0.106828539,0.017184995,0.000354812,0.000374871,
2025-10-01 00:00:00,1.15625,TYZ25 P 114,2025-10-03 00:00:00,0.038625,112.84375,114,P,0.048037227,-0.997702612,0.00071302,0.016406392,-0.000120742,-0.006232378,1000.0000,CBoT 10y Friday Call Options P 114 Oct-2025,TYZ25,USD,0,0.00392988,0.0050888,-0.004825092,0.132144179,0.027812136,0.00094052,0.001021846,
2025-10-03 00:00:00,1.828125,TYZ25 P 114.5,2025-10-03 00:00:00,0.038679,112.671875,114.5,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 114.5 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,1.578125,TYZ25 P 114.5,2025-10-03 00:00:00,0.038543,112.921875,114.5,P,0.086983351,-0.998734308,0.000256914,0.007501923,-5.98305E-07,-0.003133073,1000.0000,CBoT 10y Friday Call Options P 114.5 Oct-2025,TYZ25,USD,0,0.001352297,0.001133903,-0.005986831,0.050176705,0.008073557,0.000243465,0.000176114,
2025-10-01 00:00:00,1.65625,TYZ25 P 114.5,2025-10-03 00:00:00,0.038625,112.84375,114.5,P,0.068659482,-0.997698546,0.00063273,0.011501739,-0.000172958,-0.006259746,1000.0000,CBoT 10y Friday Call Options P 114.5 Oct-2025,TYZ25,USD,0,0.002756304,0.002497328,-0.004836738,0.064809995,0.013644037,0.000659477,0.000501293,
2025-10-03 00:00:00,2.328125,TYZ25 P 115,2025-10-03 00:00:00,0.038679,112.671875,115,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 115 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,2.078125,TYZ25 P 115,2025-10-03 00:00:00,0.038543,112.921875,115,P,0.114292699,-0.998731838,0.000245329,0.00572131,-7.91016E-07,-0.003146763,1000.0000,CBoT 10y Friday Call Options P 115 Oct-2025,TYZ25,USD,0,0.001031676,0.000658401,-0.006001117,0.029119739,0.004686526,0.000185697,0.00010223,
2025-10-01 00:00:00,2.15625,TYZ25 P 115,2025-10-03 00:00:00,0.038625,112.84375,115,P,0.089191916,-0.997693892,0.000601116,0.008872709,-0.000225175,-0.006287113,1000.0000,CBoT 10y Friday Call Options P 115 Oct-2025,TYZ25,USD,0,0.002126995,0.001483628,-0.004848347,0.038479209,0.008102915,0.000508772,0.000297706,
2025-10-03 00:00:00,2.828125,TYZ25 P 115.5,2025-10-03 00:00:00,0.038679,112.671875,115.5,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 115.5 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,2.578125,TYZ25 P 115.5,2025-10-03 00:00:00,0.038543,112.921875,115.5,P,0.141483629,-0.998729216,0.000239999,0.004631613,-9.83777E-07,-0.003160453,1000.0000,CBoT 10y Friday Call Options P 115.5 Oct-2025,TYZ25,USD,0,0.000835418,0.000430714,-0.00601536,0.019039572,0.003064934,0.000150336,6.68567E-05,
2025-10-01 00:00:00,2.65625,TYZ25 P 115.5,2025-10-03 00:00:00,0.038625,112.84375,115.5,P,0.109635328,-0.997689052,0.000585955,0.007233708,-0.000277392,-0.006314479,1000.0000,CBoT 10y Friday Call Options P 115.5 Oct-2025,TYZ25,USD,0,0.001734606,0.000984395,-0.004859931,0.025515633,0.005374464,0.000414803,0.00019746,
2025-10-03 00:00:00,3.328125,TYZ25 P 116,2025-10-03 00:00:00,0.038679,112.671875,116,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 116 Oct-2025,TYZ25,USD,0,,,,,,,,
2025-10-02 00:00:00,3.078125,TYZ25 P 116,2025-10-03 00:00:00,0.038543,112.921875,116,P,0.168557169,-0.998726534,0.000237247,0.00389602,-1.17643E-06,-0.003174143,1000.0000,CBoT 10y Friday Call Options P 116 Oct-2025,TYZ25,USD,0,0.000702919,0.000304211,-0.006029566,0.013440517,0.002164113,0.000126463,4.72064E-05,
2025-10-01 00:00:00,3.15625,TYZ25 P 116,2025-10-03 00:00:00,0.038625,112.84375,116,P,0.129990492,-0.997684138,0.000577839,0.006114099,-0.000329608,-0.006341846,1000.0000,CBoT 10y Friday Call Options P 116 Oct-2025,TYZ25,USD,0,0.001466542,0.000701999,-0.004871491,0.018184893,0.003831358,0.000350607,0.000140765,
2025-10-03 00:00:00,3.828125,TYZ25 P 116.5,2025-10-03 00:00:00,0.038679,112.671875,116.5,P,,,,,,,1000.0000,CBoT 10y Friday Call Options P 116.5 Oct-2025,TYZ25,USD,0,,,,,,,,
