Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,RIC
2025-10-01 00:00:00,12.15625,TYWM P 125 10/01/2025 P 125,2025-10-01 00:00:00,0.038625,112.84375,125,P,,,,,,,1000.0000,CBoT 10y Wednesday Call Options P 125 Oct-2025,TYWM P 125 10/01/2025,USD,0,,,,,,,,WY1W125V25^J25
2025-10-01 00:00:00,12.65625,TYWM P 125.5 10/01/2025 P 125.5,2025-10-01 00:00:00,0.038625,112.84375,125.5,P,,,,,,,1000.0000,CBoT 10y Wednesday Call Options P 125.5 Oct-2025,TYWM P 125.5 10/01/2025,USD,0,,,,,,,,WY1W1255V25^J25
2025-10-07 00:00:00,0.001,TYWM P 100 10/08/2025 P 100,2025-10-08 00:00:00,0.038502,112.671875,100,P,0.730074636,-0.000841021,0.000169714,0.000666992,-0.00099999,-2.62352E-06,1000.0000,CBoT 10y Wednesday Call Options P 100 Oct-2025,TYWM P 100 10/08/2025,USD,0,-0.000122061,-1.29324E-05,0.004455593,-0.00054828,9.00433E-05,2.26126E-05,2.08986E-06,WY2W100V25^J25
2025-10-06 00:00:00,0.001,TYWM P 100 10/08/2025 P 100,2025-10-08 00:00:00,0.038559,112.390625,100,P,0.506349167,-0.000858487,0.00024451,0.000694729,-0.000996933,-5.34166E-06,1000.0000,CBoT 10y Wednesday Call Options P 100 Oct-2025,TYWM P 100 10/08/2025,USD,0,-0.000179042,-2.72265E-05,0.002266357,-0.000581114,0.000134342,4.67004E-05,6.19034E-06,WY2W100V25^J25
2025-10-03 00:00:00,0.001,TYWM P 100 10/08/2025 P 100,2025-10-08 00:00:00,0.038679,112.671875,100,P,0.32651051,-0.00084097,0.000382568,0.00066691,-0.000779821,-1.31171E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Oct-2025,TYWM P 100 10/08/2025,USD,0,-0.000272893,-6.46441E-05,0.000890936,-0.000548175,0.000201296,0.000113041,2.33577E-05,WY2W100V25^J25
2025-10-02 00:00:00,0.001,TYWM P 100 10/08/2025 P 100,2025-10-08 00:00:00,0.038543,112.921875,100,P,0.303123454,-0.000826012,0.000413841,0.000643601,-0.000704283,-1.54976E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Oct-2025,TYWM P 100 10/08/2025,USD,0,-0.000289558,-7.41742E-05,0.000731345,-0.000521048,0.000210446,0.000131903,2.9491E-05,WY2W100V25^J25
2025-10-01 00:00:00,0.001,TYWM P 100 10/08/2025 P 100,2025-10-08 00:00:00,0.038625,112.84375,100,P,0.279178371,-0.000830612,0.000449911,0.000650725,-0.000638363,-1.81679E-05,1000.0000,CBoT 10y Wednesday Call Options P 100 Oct-2025,TYWM P 100 10/08/2025,USD,0,-0.000315853,-8.77405E-05,0.000629765,-0.00052929,0.000230609,0.00015522,3.76269E-05,WY2W100V25^J25
2025-10-07 00:00:00,0.001,TYWM P 100.5 10/08/2025 P 100.5,2025-10-08 00:00:00,0.038502,112.671875,100.5,P,0.701838858,-0.000872862,0.000175637,0.000717948,-0.00099999,-2.72181E-06,1000.0000,CBoT 10y Wednesday Call Options P 100.5 Oct-2025,TYWM P 100.5 10/08/2025,USD,0,-0.000130987,-1.43192E-05,0.0045965,-0.00061178,0.000100092,2.4182E-05,2.30301E-06,WY2W1005V25^J25
2025-10-06 00:00:00,0.001,TYWM P 100.5 10/08/2025 P 100.5,2025-10-08 00:00:00,0.038559,112.390625,100.5,P,0.486353378,-0.000891689,0.000253262,0.000748972,-0.000996831,-5.54613E-06,1000.0000,CBoT 10y Wednesday Call Options P 100.5 Oct-2025,TYWM P 100.5 10/08/2025,USD,0,-0.000192419,-3.02093E-05,0.002339496,-0.000649924,0.000149665,5.00111E-05,6.83517E-06,WY2W1005V25^J25
2025-10-03 00:00:00,0.001,TYWM P 100.5 10/08/2025 P 100.5,2025-10-08 00:00:00,0.038679,112.671875,100.5,P,0.313882707,-0.000872809,0.00039613,0.000717859,-0.000778032,-1.36085E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.5 Oct-2025,TYWM P 100.5 10/08/2025,USD,0,-0.000292849,-7.15757E-05,0.000919111,-0.000611662,0.000223759,0.000120887,2.57399E-05,WY2W1005V25^J25
2025-10-02 00:00:00,0.001,TYWM P 100.5 10/08/2025 P 100.5,2025-10-08 00:00:00,0.038543,112.921875,100.5,P,0.291610777,-0.00085671,0.000428292,0.000691849,-0.000702399,-1.60675E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.5 Oct-2025,TYWM P 100.5 10/08/2025,USD,0,-0.000310342,-8.19807E-05,0.000754068,-0.000580243,0.00023349,0.00014089,3.24441E-05,WY2W1005V25^J25
2025-10-01 00:00:00,0.001,TYWM P 100.5 10/08/2025 P 100.5,2025-10-08 00:00:00,0.038625,112.84375,100.5,P,0.268515335,-0.000861659,0.000465772,0.000699793,-0.000636431,-1.88399E-05,1000.0000,CBoT 10y Wednesday Call Options P 100.5 Oct-2025,TYWM P 100.5 10/08/2025,USD,0,-0.000338656,-9.70283E-05,0.00064944,-0.000589781,0.00025601,0.000165857,4.14162E-05,WY2W1005V25^J25
2025-10-07 00:00:00,0.001,TYWM P 101 10/08/2025 P 101,2025-10-08 00:00:00,0.038502,112.671875,101,P,0.673668162,-0.000907185,0.000182003,0.000774964,-0.00099999,-2.82776E-06,1000.0000,CBoT 10y Wednesday Call Options P 101 Oct-2025,TYWM P 101 10/08/2025,USD,0,-0.000140938,-1.59143E-05,0.004747186,-0.000685485,0.000111705,2.59248E-05,2.54688E-06,WY2W101V25^J25
2025-10-06 00:00:00,0.001,TYWM P 101 10/08/2025 P 101,2025-10-08 00:00:00,0.038559,112.390625,101,P,0.466402177,-0.000927543,0.000262686,0.000809822,-0.000996721,-5.76692E-06,1000.0000,CBoT 10y Wednesday Call Options P 101 Oct-2025,TYWM P 101 10/08/2025,USD,0,-0.000207369,-3.36512E-05,0.002417834,-0.000730062,0.000167431,5.36962E-05,7.57514E-06,WY2W101V25^J25
2025-10-03 00:00:00,0.001,TYWM P 101 10/08/2025 P 101,2025-10-08 00:00:00,0.038679,112.671875,101,P,0.30128401,-0.000907129,0.000410724,0.000774867,-0.000776155,-1.41383E-05,1000.0000,CBoT 10y Wednesday Call Options P 101 Oct-2025,TYWM P 101 10/08/2025,USD,0,-0.000315097,-7.95492E-05,0.000949241,-0.000685352,0.00024972,0.000129599,2.84656E-05,WY2W101V25^J25
2025-10-02 00:00:00,0.001,TYWM P 101 10/08/2025 P 101,2025-10-08 00:00:00,0.038543,112.921875,101,P,0.280125369,-0.000889752,0.000443826,0.000745716,-0.000700426,-1.66808E-05,1000.0000,CBoT 10y Wednesday Call Options P 101 Oct-2025,TYWM P 101 10/08/2025,USD,0,-0.000333464,-9.0937E-05,0.000778337,-0.000648755,0.000260047,0.000150851,3.58144E-05,WY2W101V25^J25
2025-10-01 00:00:00,0.001,TYWM P 101 10/08/2025 P 101,2025-10-08 00:00:00,0.038625,112.84375,101,P,0.257877341,-0.000895092,0.000482836,0.000754614,-0.00063441,-1.95635E-05,1000.0000,CBoT 10y Wednesday Call Options P 101 Oct-2025,TYWM P 101 10/08/2025,USD,0,-0.00036404,-0.000107693,0.000670461,-0.000659856,0.000285308,0.000177653,4.57441E-05,WY2W101V25^J25
2025-10-07 00:00:00,0.001,TYWM P 101.5 10/08/2025 P 101.5,2025-10-08 00:00:00,0.038502,112.671875,101.5,P,0.645557848,-0.000944302,0.000188864,0.000839059,-0.00099999,-2.94233E-06,1000.0000,CBoT 10y Wednesday Call Options P 101.5 Oct-2025,TYWM P 101.5 10/08/2025,USD,0,-0.000152082,-1.77596E-05,0.004908786,-0.000771558,0.000125204,2.78685E-05,2.82739E-06,WY2W1015V25^J25
2025-10-06 00:00:00,0.001,TYWM P 101.5 10/08/2025 P 101.5,2025-10-08 00:00:00,0.038559,112.390625,101.5,P,0.446492109,-0.00096639,0.000272867,0.00087842,-0.000996602,-6.00615E-06,1000.0000,CBoT 10y Wednesday Call Options P 101.5 Oct-2025,TYWM P 101.5 10/08/2025,USD,0,-0.000224155,-3.76462E-05,0.002501989,-0.000823992,0.000188156,5.78167E-05,8.42903E-06,WY2W1015V25^J25
2025-10-03 00:00:00,0.001,TYWM P 101.5 10/08/2025 P 101.5,2025-10-08 00:00:00,0.038679,112.671875,101.5,P,0.28871232,-0.000944244,0.000426481,0.000838953,-0.000774181,-1.47112E-05,1000.0000,CBoT 10y Wednesday Call Options P 101.5 Oct-2025,TYWM P 101.5 10/08/2025,USD,0,-0.000340011,-8.87729E-05,0.000981553,-0.000771407,0.000279897,0.000139315,3.16007E-05,WY2W1015V25^J25
2025-10-02 00:00:00,0.001,TYWM P 101.5 10/08/2025 P 101.5,2025-10-08 00:00:00,0.038543,112.921875,101.5,P,0.268665375,-0.000925426,0.000460576,0.000806127,-0.000698357,-1.73431E-05,1000.0000,CBoT 10y Wednesday Call Options P 101.5 Oct-2025,TYWM P 101.5 10/08/2025,USD,0,-0.000359298,-0.000101268,0.000804326,-0.000728515,0.000290825,0.000161935,3.96805E-05,WY2W1015V25^J25
2025-10-01 00:00:00,0.001,TYWM P 101.5 10/08/2025 P 101.5,2025-10-08 00:00:00,0.038625,112.84375,101.5,P,0.247262658,-0.000931206,0.000501252,0.000816139,-0.000632292,-2.03451E-05,1000.0000,CBoT 10y Wednesday Call Options P 101.5 Oct-2025,TYWM P 101.5 10/08/2025,USD,0,-0.000392422,-0.000120005,0.000692982,-0.000741512,0.000319295,0.000190788,5.07129E-05,WY2W1015V25^J25
2025-10-07 00:00:00,0.001,TYWM P 102 10/08/2025 P 102,2025-10-08 00:00:00,0.038502,112.671875,102,P,0.617502905,-0.000984582,0.000196284,0.000911478,-0.00099999,-3.06667E-06,1000.0000,CBoT 10y Wednesday Call Options P 102 Oct-2025,TYWM P 102 10/08/2025,USD,0,-0.000164622,-1.99073E-05,0.005082628,-0.000872742,0.000140996,3.00464E-05,3.15194E-06,WY2W102V25^J25
2025-10-06 00:00:00,0.001,TYWM P 102 10/08/2025 P 102,2025-10-08 00:00:00,0.038559,112.390625,102,P,0.426619468,-0.001008636,0.000283906,0.000956163,-0.000996473,-6.26632E-06,1000.0000,CBoT 10y Wednesday Call Options P 102 Oct-2025,TYWM P 102 10/08/2025,USD,0,-0.000243101,-4.23131E-05,0.002592686,-0.000934855,0.000212495,6.24467E-05,9.42041E-06,WY2W102V25^J25
2025-10-03 00:00:00,0.001,TYWM P 102 10/08/2025 P 102,2025-10-08 00:00:00,0.038679,112.671875,102,P,0.276165389,-0.000984521,0.000443554,0.000911362,-0.0007721,-1.53329E-05,1000.0000,CBoT 10y Wednesday Call Options P 102 Oct-2025,TYWM P 102 10/08/2025,USD,0,-0.000368047,-9.95082E-05,0.001016313,-0.000872571,0.000315201,0.000150202,3.52279E-05,WY2W102V25^J25
2025-10-02 00:00:00,0.001,TYWM P 102 10/08/2025 P 102,2025-10-08 00:00:00,0.038543,112.921875,102,P,0.257228821,-0.00096407,0.0004787,0.000874207,-0.000696183,-1.80605E-05,1000.0000,CBoT 10y Wednesday Call Options P 102 Oct-2025,TYWM P 102 10/08/2025,USD,0,-0.000388296,-0.000113254,0.00083224,-0.00082196,0.000326715,0.000174324,4.414E-05,WY2W102V25^J25
2025-10-01 00:00:00,0.001,TYWM P 102 10/08/2025 P 102,2025-10-08 00:00:00,0.038625,112.84375,102,P,0.236669442,-0.000970349,0.000521197,0.00088553,-0.000630068,-2.11923E-05,1000.0000,CBoT 10y Wednesday Call Options P 102 Oct-2025,TYWM P 102 10/08/2025,USD,0,-0.000424304,-0.000134303,0.000717182,-0.000837279,0.000358965,0.000205481,5.64497E-05,WY2W102V25^J25
2025-10-07 00:00:00,0.001,TYWM P 102.5 10/08/2025 P 102.5,2025-10-08 00:00:00,0.038502,112.671875,102.5,P,0.589497931,-0.001028461,0.000204338,0.000993757,-0.00099999,-3.20211E-06,1000.0000,CBoT 10y Wednesday Call Options P 102.5 Oct-2025,TYWM P 102.5 10/08/2025,USD,0,-0.000178809,-2.24237E-05,0.005270269,-0.000992555,0.0001596,3.24991E-05,3.5298E-06,WY2W1025V25^J25
2025-10-06 00:00:00,0.001,TYWM P 102.5 10/08/2025 P 102.5,2025-10-08 00:00:00,0.038559,112.390625,102.5,P,0.406780242,-0.001054763,0.000295922,0.001044789,-0.000996332,-6.55038E-06,1000.0000,CBoT 10y Wednesday Call Options P 102.5 Oct-2025,TYWM P 102.5 10/08/2025,USD,0,-0.000264604,-4.78033E-05,0.002690782,-0.001066705,0.00024129,6.76772E-05,1.05791E-05,WY2W1025V25^J25
2025-10-03 00:00:00,0.001,TYWM P 102.5 10/08/2025 P 102.5,2025-10-08 00:00:00,0.038679,112.671875,102.5,P,0.263640804,-0.001028397,0.000462124,0.00099363,-0.0007699,-1.60101E-05,1000.0000,CBoT 10y Wednesday Call Options P 102.5 Oct-2025,TYWM P 102.5 10/08/2025,USD,0,-0.000399764,-0.000112086,0.001053832,-0.000992359,0.00035679,0.000162463,3.94511E-05,WY2W1025V25^J25
2025-10-02 00:00:00,0.001,TYWM P 102.5 10/08/2025 P 102.5,2025-10-08 00:00:00,0.038543,112.921875,102.5,P,0.245813595,-0.001006086,0.000498383,0.000951337,-0.000693892,-1.88405E-05,1000.0000,CBoT 10y Wednesday Call Options P 102.5 Oct-2025,TYWM P 102.5 10/08/2025,USD,0,-0.000421013,-0.00012725,0.000862317,-0.000932199,0.000368844,0.000188241,4.93155E-05,WY2W1025V25^J25
2025-10-01 00:00:00,0.001,TYWM P 102.5 10/08/2025 P 102.5,2025-10-08 00:00:00,0.038625,112.84375,102.5,P,0.226095706,-0.001012931,0.000542883,0.000964214,-0.000627727,-2.2114E-05,1000.0000,CBoT 10y Wednesday Call Options P 102.5 Oct-2025,TYWM P 102.5 10/08/2025,USD,0,-0.000460306,-0.000151017,0.000743272,-0.000950386,0.000405583,0.000221999,6.3114E-05,WY2W1025V25^J25
2025-10-07 00:00:00,0.001,TYWM P 103 10/08/2025 P 103,2025-10-08 00:00:00,0.038502,112.671875,103,P,0.56153708,-0.001076461,0.000213116,0.001087808,-0.00099999,-3.35028E-06,1000.0000,CBoT 10y Wednesday Call Options P 103 Oct-2025,TYWM P 103 10/08/2025,USD,0,-0.000194953,-2.53937E-05,0.005473552,-0.001135557,0.000181685,3.52769E-05,3.97282E-06,WY2W103V25^J25
2025-10-06 00:00:00,0.001,TYWM P 103 10/08/2025 P 103,2025-10-08 00:00:00,0.038559,112.390625,103,P,0.386970078,-0.00110535,0.000309057,0.00114647,-0.000996178,-6.8619E-06,1000.0000,CBoT 10y Wednesday Call Options P 103 Oct-2025,TYWM P 103 10/08/2025,USD,0,-0.00028916,-5.43121E-05,0.002797292,-0.001224836,0.00027563,7.3621E-05,1.19433E-05,WY2W103V25^J25
2025-10-03 00:00:00,0.001,TYWM P 103 10/08/2025 P 103,2025-10-08 00:00:00,0.038679,112.671875,103,P,0.251135948,-0.001076394,0.000482408,0.001087668,-0.00076757,-1.6751E-05,1000.0000,CBoT 10y Wednesday Call Options P 103 Oct-2025,TYWM P 103 10/08/2025,USD,0,-0.000435856,-0.000126932,0.001094478,-0.001135331,0.000406161,0.000176349,4.44024E-05,WY2W103V25^J25
2025-10-02 00:00:00,0.001,TYWM P 103 10/08/2025 P 103,2025-10-08 00:00:00,0.038543,112.921875,103,P,0.234417407,-0.001051949,0.000519849,0.001039227,-0.000691472,-1.96919E-05,1000.0000,CBoT 10y Wednesday Call Options P 103 Oct-2025,TYWM P 103 10/08/2025,USD,0,-0.000458132,-0.000143707,0.000894841,-0.001063238,0.00041866,0.000203958,5.53617E-05,WY2W103V25^J25
2025-10-01 00:00:00,0.001,TYWM P 103 10/08/2025 P 103,2025-10-08 00:00:00,0.038625,112.84375,103,P,0.215539304,-0.001059444,0.00056656,0.001053962,-0.000625257,-2.31208E-05,1000.0000,CBoT 10y Wednesday Call Options P 103 Oct-2025,TYWM P 103 10/08/2025,USD,0,-0.000501188,-0.000170692,0.0007715,-0.001085003,0.000460773,0.000240668,7.09081E-05,WY2W103V25^J25
2025-10-07 00:00:00,0.001,TYWM P 103.5 10/08/2025 P 103.5,2025-10-08 00:00:00,0.038502,112.671875,103.5,P,0.533613967,-0.001129213,0.000222726,0.00119604,-0.00099999,-3.51311E-06,1000.0000,CBoT 10y Wednesday Call Options P 103.5 Oct-2025,TYWM P 103.5 10/08/2025,USD,0,-0.000213443,-2.89275E-05,0.005694677,-0.00130774,0.000208124,3.84423E-05,4.4962E-06,WY2W1035V25^J25
2025-10-06 00:00:00,0.001,TYWM P 103.5 10/08/2025 P 103.5,2025-10-08 00:00:00,0.038559,112.390625,103.5,P,0.367184227,-0.001161101,0.000323486,0.001263962,-0.00099601,-7.20523E-06,1000.0000,CBoT 10y Wednesday Call Options P 103.5 Oct-2025,TYWM P 103.5 10/08/2025,USD,0,-0.000317395,-6.20944E-05,0.002913437,-0.001416257,0.000316952,8.04197E-05,1.35625E-05,WY2W1035V25^J25
2025-10-03 00:00:00,0.001,TYWM P 103.5 10/08/2025 P 103.5,2025-10-08 00:00:00,0.038679,112.671875,103.5,P,0.238647969,-0.001129141,0.000504671,0.001195886,-0.000765094,-1.75651E-05,1000.0000,CBoT 10y Wednesday Call Options P 103.5 Oct-2025,TYWM P 103.5 10/08/2025,USD,0,-0.000477193,-0.000144595,0.001138692,-0.001307478,0.000465265,0.000192173,5.02518E-05,WY2W1035V25^J25
2025-10-02 00:00:00,0.001,TYWM P 103.5 10/08/2025 P 103.5,2025-10-08 00:00:00,0.038543,112.921875,103.5,P,0.223037778,-0.001102233,0.000543364,0.001140023,-0.000688911,-2.06254E-05,1000.0000,CBoT 10y Wednesday Call Options P 103.5 Oct-2025,TYWM P 103.5 10/08/2025,USD,0,-0.000500504,-0.000163206,0.000930145,-0.001220308,0.000478038,0.00022181,6.24766E-05,WY2W1035V25^J25
2025-10-01 00:00:00,0.001,TYWM P 103.5 10/08/2025 P 103.5,2025-10-08 00:00:00,0.038625,112.84375,103.5,P,0.204997904,-0.001110477,0.000592532,0.001156995,-0.000622644,-2.42254E-05,1000.0000,CBoT 10y Wednesday Call Options P 103.5 Oct-2025,TYWM P 103.5 10/08/2025,USD,0,-0.000547904,-0.000194035,0.000802162,-0.001246584,0.000526646,0.000261896,8.0091E-05,WY2W1035V25^J25
2025-10-07 00:00:00,0.001,TYWM P 104 10/08/2025 P 104,2025-10-08 00:00:00,0.038502,112.671875,104,P,0.505721615,-0.001187483,0.000233298,0.001321521,-0.00099999,-3.69297E-06,1000.0000,CBoT 10y Wednesday Call Options P 104 Oct-2025,TYWM P 104 10/08/2025,USD,0,-0.00023477,-3.31697E-05,0.005936295,-0.00151708,0.000240071,4.20741E-05,5.11976E-06,WY2W104V25^J25
2025-10-06 00:00:00,0.001,TYWM P 104 10/08/2025 P 104,2025-10-08 00:00:00,0.038559,112.390625,104,P,0.347417435,-0.001222878,0.00033942,0.0014008,-0.000995823,-7.58566E-06,1000.0000,CBoT 10y Wednesday Call Options P 104 Oct-2025,TYWM P 104 10/08/2025,USD,0,-0.000350106,-7.1488E-05,0.003040694,-0.001650375,0.000367171,8.82529E-05,1.55016E-05,WY2W104V25^J25
