Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,RIC
2025-12-11 00:00:00,0.001,1MN P 99.5 12/19/2025 P 99.5,2025-12-19 00:00:00,0.036223,112.453125,99.5,P,0.264306931,-0.000823908,0.000476538,0.000640384,-0.000582911,-2.05272E-05,1000.0000,CBoT 10y Friday Call Options P 99.5 Dec-2025,1MN P 99.5 12/19/2025,USD,0,-0.000331346,-9.73876E-05,0.000547276,-0.000515037,0.000239245,0.000173604,4.45382E-05,TY3W995X25
2025-12-10 00:00:00,0.001,1MN P 99.5 12/19/2025 P 99.5,2025-12-19 00:00:00,0.03625,112.21875,99.5,P,0.245305488,-0.000837828,0.000513436,0.000662007,-0.000534394,-2.34311E-05,1000.0000,CBoT 10y Friday Call Options P 99.5 Dec-2025,1MN P 99.5 12/19/2025,USD,0,-0.000362052,-0.000114231,0.000493324,-0.000540014,0.000265051,0.000200464,5.51767E-05,TY3W995X25
2025-12-17 00:00:00,12.765625,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.03607,112.4375,99.75,C,0.864364985,0.971305445,0.005426465,0.009062408,-0.07333537,0.005284687,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.001387309,-2.35274E-05,0.030074514,-0.002695744,0.00029479,0.000219763,1.26996E-06,TY3W9975L25
2025-12-16 00:00:00,12.765625,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.036157,112.515625,99.75,C,0.478558835,0.997127504,0.000815317,0.001633032,-0.002203103,0.008172066,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.000458755,-5.45271E-05,0.003757794,-0.001052913,0.000257392,0.000130905,1.28662E-05,TY3W9975L25
2025-12-15 00:00:00,12.53125,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.036259,112.28125,99.75,C,0.419233912,0.996323931,0.00116834,0.002011205,-0.002711149,0.010886273,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.000632249,-7.92345E-05,0.003412229,-0.001245737,0.00033775,0.000202018,2.05763E-05,TY3W9975L25
2025-12-12 00:00:00,12.421875,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.03623,112.171875,99.75,C,0.333607659,0.99412775,0.002324655,0.002878092,-0.003248143,0.019003809,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.001125445,-0.000149607,0.002780513,-0.001596972,0.000527706,0.00044817,4.63841E-05,TY3W9975L25
2025-12-11 00:00:00,12.703125,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.036223,112.453125,99.75,C,0.323556748,0.993448466,0.002737766,0.003042971,-0.003372,0.021701533,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.001255596,-0.000164622,0.002637694,-0.001604887,0.000556453,0.0005281,5.32274E-05,TY3W9975L25
2025-12-10 00:00:00,12.46875,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.03625,112.21875,99.75,C,0.303869622,0.992766033,0.003156651,0.003334159,-0.003334282,0.024395719,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.001436245,-0.000192514,0.002523214,-0.001741492,0.000627048,0.000630764,6.4187E-05,TY3W9975L25
2025-12-09 00:00:00,12.34375,1MN C 99.75 12/19/2025 C 99.75,2025-12-19 00:00:00,0.036278,112.09375,99.75,C,0.28913625,0.992099909,0.003585006,0.003589289,-0.003307802,0.027086144,1000.0000,CBoT 10y Friday Call Options C 99.75 Dec-2025,1MN C 99.75 12/19/2025,USD,0,-0.001607519,-0.000218078,0.002422567,-0.001846254,0.000687724,0.000734228,7.47061E-05,TY3W9975L25
2025-12-17 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.03607,112.4375,99.75,P,0.518013983,-0.000839933,0.00023971,0.000665297,-0.000996991,-5.22956E-06,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.000171836,-2.56649E-05,0.002225248,-0.000545076,0.000126344,4.4931E-05,5.854E-06,TY3W9975X25
2025-12-16 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.036157,112.515625,99.75,P,0.425203024,-0.000835203,0.000292842,0.00065789,-0.000949206,-7.80602E-06,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.000208352,-3.79577E-05,0.001476447,-0.000536437,0.00015248,6.68039E-05,1.06185E-05,TY3W9975X25
2025-12-15 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.036259,112.28125,99.75,P,0.362405444,-0.000849508,0.000343509,0.000680413,-0.000865057,-1.05627E-05,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.00024795,-5.27998E-05,0.001123148,-0.000562831,0.000184023,9.14622E-05,1.69831E-05,TY3W9975X25
2025-12-12 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.03623,112.171875,99.75,P,0.271896003,-0.000856323,0.000460212,0.000691273,-0.000636743,-1.8614E-05,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.000332688,-9.42536E-05,0.000646034,-0.000575694,0.000248546,0.000162059,4.0024E-05,TY3W9975X25
2025-12-11 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.036223,112.453125,99.75,P,0.259294323,-0.000838914,0.000484751,0.000663694,-0.000581974,-2.08971E-05,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.000342906,-0.000102331,0.000555627,-0.000543191,0.000251864,0.000179359,4.6692E-05,TY3W9975X25
2025-12-10 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.03625,112.21875,99.75,P,0.240573855,-0.000853349,0.000522473,0.000686521,-0.000533463,-2.38606E-05,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.000374898,-0.000120127,0.000500974,-0.000570048,0.000279271,0.000207222,5.78895E-05,TY3W9975X25
2025-12-09 00:00:00,0.001,1MN P 99.75 12/19/2025 P 99.75,2025-12-19 00:00:00,0.036278,112.09375,99.75,P,0.2262552,-0.000861248,0.000556086,0.000699175,-0.000492154,-2.67257E-05,1000.0000,CBoT 10y Friday Call Options P 99.75 Dec-2025,1MN P 99.75 12/19/2025,USD,0,-0.0004017,-0.000136579,0.000454348,-0.000585108,0.000301527,0.000233583,6.92182E-05,TY3W9975X25
2025-12-17 00:00:00,12.515625,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.03607,112.4375,100,C,0.849105276,0.970861887,0.005496602,0.009344517,-0.073239784,0.005295653,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.001426116,-2.42406E-05,0.030369012,-0.002819566,0.00030657,0.000225108,1.26305E-06,TY3W100L25
2025-12-16 00:00:00,12.515625,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.036157,112.515625,100,C,0.468610094,0.997123978,0.000816417,0.001669765,-0.002159963,0.008192581,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.000469152,-5.69508E-05,0.003762932,-0.001099279,0.000268772,0.000133851,1.34353E-05,TY3W100L25
2025-12-15 00:00:00,12.28125,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.036259,112.28125,100,C,0.410364873,0.996319417,0.001169936,0.002057216,-0.002657071,0.010913615,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.000646828,-8.282E-05,0.003416917,-0.001301558,0.000352947,0.000206642,2.15025E-05,TY3W100L25
2025-12-12 00:00:00,12.171875,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.03623,112.171875,100,C,0.326491351,0.994120537,0.002327877,0.002944468,-0.003182793,0.019051599,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.00115163,-0.000156442,0.002784372,-0.001669099,0.000551651,0.000458511,4.84899E-05,TY3W100L25
2025-12-11 00:00:00,12.453125,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.036223,112.453125,100,C,0.316798937,0.993440422,0.002741542,0.003111735,-0.003305664,0.02175613,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.001284233,-0.000171988,0.002641364,-0.001675836,0.000581174,0.00054004,5.55935E-05,TY3W100L25
2025-12-10 00:00:00,12.21875,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.03625,112.21875,100,C,0.297410584,0.992757149,0.003161035,0.003410793,-0.003267456,0.024457117,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.001469567,-0.000201282,0.002526733,-0.001819847,0.000655401,0.000645269,6.7091E-05,TY3W100L25
2025-12-09 00:00:00,12.09375,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.036278,112.09375,100,C,0.282931667,0.992090204,0.003590006,0.00367255,-0.003240836,0.027154338,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.001645166,-0.000228109,0.002425953,-0.001930113,0.000719119,0.000751269,7.81186E-05,TY3W100L25
2025-12-08 00:00:00,12.25,1MN C 100 12/19/2025 C 100,2025-12-19 00:00:00,0.03633,112.25,100,C,0.276239774,0.991440972,0.004032574,0.003830743,-0.003280058,0.029847435,1000.0000,CBoT 10y Friday Call Options C 100 Dec-2025,1MN C 100 12/19/2025,USD,0,-0.001780905,-0.000244084,0.00233485,-0.001944068,0.000748133,0.000844583,8.57835E-05,TY3W100L25
2025-12-17 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.03607,112.4375,100,P,0.508000792,-0.000855525,0.000243831,0.000689986,-0.000996942,-5.32562E-06,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000177945,-2.69925E-05,0.002259826,-0.000575457,0.000133138,4.64487E-05,6.14241E-06,TY3W100X25
2025-12-16 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.036157,112.515625,100,P,0.417030532,-0.000850619,0.000297867,0.000682164,-0.000948801,-7.94859E-06,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000215718,-3.991E-05,0.001499265,-0.000566163,0.000160631,6.90478E-05,1.11388E-05,TY3W100X25
2025-12-15 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.036259,112.28125,100,P,0.355319168,-0.000865461,0.000349529,0.000705959,-0.000864327,-1.0759E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000256868,-5.55622E-05,0.001140793,-0.000594573,0.000194033,9.4587E-05,1.78293E-05,TY3W100X25
2025-12-12 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.03623,112.171875,100,P,0.266536071,-0.000872535,0.000468436,0.000717442,-0.000635751,-1.89628E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000344752,-9.92248E-05,0.000656262,-0.000608433,0.000262177,0.000167641,4.20341E-05,TY3W100X25
2025-12-11 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.036223,112.453125,100,P,0.254287923,-0.000854469,0.000493262,0.000688294,-0.000581017,-2.12806E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000355084,-0.000107618,0.00056425,-0.000573431,0.000265391,0.000185411,4.89898E-05,TY3W100X25
2025-12-10 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.03625,112.21875,100,P,0.235847949,-0.000869448,0.000531845,0.000712418,-0.000532511,-2.43062E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000388444,-0.000126441,0.000508879,-0.000602349,0.000294534,0.000214334,6.07869E-05,TY3W100X25
2025-12-09 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.036278,112.09375,100,P,0.221768795,-0.000877649,0.000566195,0.0007258,-0.000491223,-2.72295E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000416352,-0.000143825,0.000461582,-0.000618582,0.000318162,0.000241675,7.27144E-05,TY3W100X25
2025-12-08 00:00:00,0.001,1MN P 100 12/19/2025 P 100,2025-12-19 00:00:00,0.03633,112.25,100,P,0.21380693,-0.000867394,0.000589282,0.000709084,-0.000456522,-2.96474E-05,1000.0000,CBoT 10y Friday Call Options P 100 Dec-2025,1MN P 100 12/19/2025,USD,0,-0.000427627,-0.000153618,0.000415503,-0.000598321,0.000323604,0.000260983,8.16922E-05,TY3W100X25
2025-12-17 00:00:00,12.265625,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.03607,112.4375,100.25,C,0.833850677,0.970403462,0.005568829,0.009640511,-0.073141914,0.005306527,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001466662,-2.49807E-05,0.030670321,-0.002951321,0.000319006,0.000230666,1.25287E-06,TY3W10025L25
2025-12-16 00:00:00,12.265625,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036157,112.515625,100.25,C,0.45868629,0.997120455,0.000817523,0.001707997,-0.002116822,0.008213096,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.000479974,-5.95292E-05,0.003768065,-0.001148596,0.000280877,0.000136916,1.40406E-05,TY3W10025L25
2025-12-15 00:00:00,12.03125,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036259,112.28125,100.25,C,0.40151807,0.996314906,0.001171541,0.002105141,-0.002602993,0.010940957,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.000662013,-8.66388E-05,0.003421601,-0.001360997,0.000369131,0.000211457,2.24888E-05,TY3W10025L25
2025-12-12 00:00:00,11.921875,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.03623,112.171875,100.25,C,0.319392888,0.99411333,0.002331119,0.003013631,-0.003117442,0.019099389,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001178915,-0.000163724,0.002788227,-0.001745942,0.000577164,0.000469286,5.07337E-05,TY3W10025L25
2025-12-11 00:00:00,12.203125,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036223,112.453125,100.25,C,0.31005808,0.993432385,0.002745339,0.003183318,-0.003239326,0.021810726,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001314046,-0.000179827,0.00264503,-0.00175132,0.000607477,0.00055247,5.8111E-05,TY3W10025L25
2025-12-10 00:00:00,11.96875,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.03625,112.21875,100.25,C,0.29096775,0.992748272,0.003165446,0.003490631,-0.003200629,0.024518515,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001504283,-0.000210625,0.002530249,-0.001903305,0.000685604,0.000660381,7.01846E-05,TY3W10025L25
2025-12-09 00:00:00,11.84375,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036278,112.09375,100.25,C,0.276742651,0.992080508,0.003595037,0.00375933,-0.003173869,0.027222533,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001684404,-0.000238803,0.002429336,-0.002019492,0.000752584,0.00076903,8.17562E-05,TY3W10025L25
2025-12-08 00:00:00,12,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.03633,112.25,100.25,C,0.270269927,0.991430483,0.004038204,0.003920205,-0.003213147,0.029922422,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.001822899,-0.000255393,0.002338112,-0.002032989,0.000782527,0.000864318,8.97299E-05,TY3W10025L25
2025-12-05 00:00:00,12.265625,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036445,112.515625,100.25,C,0.252072422,0.989545813,0.005404052,0.004399493,-0.003237578,0.038000864,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.002242747,-0.000306475,0.002117857,-0.002105607,0.000877008,0.001167693,0.000114211,TY3W10025L25
2025-12-04 00:00:00,12.46875,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036399,112.71875,100.25,C,0.249469807,0.988962632,0.005864925,0.004487203,-0.003263313,0.04068732,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.002350844,-0.000315731,0.002053504,-0.002079154,0.000886523,0.001258774,0.000119691,TY3W10025L25
2025-12-03 00:00:00,12.859375,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036466,113.109375,100.25,C,0.250811593,0.988370501,0.006348321,0.00449888,-0.003343439,0.043368556,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.002420637,-0.000314466,0.001996007,-0.001991498,0.000868646,0.001332536,0.000121182,TY3W10025L25
2025-12-02 00:00:00,12.640625,1MN C 100.25 12/19/2025 C 100.25,2025-12-19 00:00:00,0.036599,112.890625,100.25,C,0.241432455,0.987736563,0.006830125,0.00475062,-0.003268478,0.046046936,1000.0000,CBoT 10y Friday Call Options C 100.25 Dec-2025,1MN C 100.25 12/19/2025,USD,0,-0.002607723,-0.00034246,0.001950774,-0.002101749,0.000931566,0.001464543,0.000133042,TY3W10025L25
2025-12-17 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.03607,112.4375,100.25,P,0.49799962,-0.000871701,0.000248101,0.000716071,-0.000996893,-5.42527E-06,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000184389,-2.84142E-05,0.002295557,-0.000608138,0.00014043,4.80464E-05,6.45049E-06,TY3W10025X25
2025-12-16 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.036157,112.515625,100.25,P,0.408867925,-0.000866609,0.000303073,0.000707802,-0.000948386,-8.09645E-06,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000223484,-4.2E-05,0.00152284,-0.000598126,0.000169378,7.14092E-05,1.16943E-05,TY3W10025X25
2025-12-15 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.036259,112.28125,100.25,P,0.348241259,-0.000882018,0.000355771,0.000732968,-0.000863578,-1.09627E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.00026628,-5.85232E-05,0.001159034,-0.000628748,0.000204787,9.78784E-05,1.87339E-05,TY3W10025X25
2025-12-12 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.03623,112.171875,100.25,P,0.261182391,-0.000889367,0.000476971,0.000745123,-0.000634736,-1.9325E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000357489,-0.000104556,0.000666838,-0.000643703,0.000276831,0.000173522,4.41841E-05,TY3W10025X25
2025-12-11 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.036223,112.453125,100.25,P,0.249287542,-0.000870606,0.000502088,0.000714285,-0.000580039,-2.16784E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000367927,-0.00011328,0.000573162,-0.000605958,0.000279909,0.000191781,5.1444E-05,TY3W10025X25
2025-12-10 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.03625,112.21875,100.25,P,0.231127582,-0.00088616,0.000541573,0.000739805,-0.000531537,-2.47687E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000402744,-0.000133211,0.000517052,-0.00063714,0.000310936,0.000221827,6.38852E-05,TY3W10025X25
2025-12-09 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.036278,112.09375,100.25,P,0.217287575,-0.000894682,0.000576694,0.000753974,-0.000490272,-2.77528E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000431826,-0.000151599,0.000469063,-0.000654661,0.000336052,0.000250204,7.64554E-05,TY3W10025X25
2025-12-08 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.03633,112.25,100.25,P,0.209537859,-0.000884027,0.000600113,0.000736277,-0.000455619,-3.02103E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000443332,-0.000161824,0.000422161,-0.000632795,0.000341582,0.000270085,8.58464E-05,TY3W10025X25
2025-12-05 00:00:00,0.001,1MN P 100.25 12/19/2025 P 100.25,2025-12-19 00:00:00,0.036445,112.515625,100.25,P,0.189285993,-0.000866472,0.000669938,0.000707573,-0.000375018,-3.77844E-05,1000.0000,CBoT 10y Friday Call Options P 100.25 Dec-2025,1MN P 100.25 12/19/2025,USD,0,-0.000482581,-0.000195857,0.000326149,-0.000597826,0.000365674,0.000333075,0.000117792,TY3W10025X25
